CrashId,Town Name,Date Of Crash,Time of Crash,Route Class
1297657,Branford,2004-12-20,18:04:00,Interstate
1297658,Old Saybrook,2004-12-22,8:48:00,Interstate
1297659,Killingly,2004-12-23,1:55:00,Local
1297660,Marlborough,2004-12-24,8:38:00,State
1297661,New Milford,2004-01-17,3:19:00,USRoute
1297662,Waterbury,2004-09-23,21:30:00,State
1297663,Berlin,2004-12-03,12:48:00,Local
1297664,Farmington,2004-11-07,0:24:00,USRoute
1297665,Windham,2004-12-18,8:31:00,USRoute
1297666,Waterford,2004-12-28,12:25:00,Interstate
1297667,Berlin,2004-12-29,16:43:00,State
1297668,Redding,2004-12-12,2:03:00,State
1297669,Milford,2004-09-10,20:40:00,USRoute
1379110,Norwalk,2005-01-01,3:13:00,State
1379111,Madison,2005-01-03,8:40:00,USRoute
1379112,Granby,2005-01-06,16:04:00,State
1379113,Fairfield,2005-01-07,19:30:00,State
1379114,Ellington,2005-01-12,3:57:00,State
1379115,Thompson,2005-01-13,1:00:00,Interstate
1379116,Milford,2005-01-13,14:53:00,USRoute
1379117,Manchester,2005-01-14,5:59:00,Local
1379118,Wallingford,2005-01-17,13:27:00,Interstate
1379119,Danbury,2005-01-16,1:16:00,Local
1379120,Stamford,2005-01-15,2:38:00,Local
1379121,New Canaan,2005-01-20,21:43:00,State
1379122,Southbury,2005-01-21,17:11:00,Local
1379123,Newtown,2005-01-23,16:16:00,State
1379124,Mansfield,2005-01-26,15:15:00,State
1379125,Stamford,2005-01-28,15:47:00,Interstate
1379126,Middletown,2005-01-29,19:40:00,State
1379127,Hartford,2005-01-30,3:55:00,Interstate
1379128,Haddam,2005-01-22,1:16:00,Local
1379129,North Haven,2005-02-02,15:31:00,Interstate
1379130,Norwalk,2005-02-02,21:25:00,State
1379131,Lisbon,2005-02-05,3:15:00,State
1379132,Manchester,2005-02-06,23:59:00,Local
1379133,Guilford,2005-02-08,18:59:00,USRoute
1379134,New Haven,2005-02-13,2:26:00,Local
1379135,Middlebury,2005-02-13,20:51:00,State
1379136,Norwich,2005-02-15,15:10:00,State
1379137,Torrington,2005-02-15,22:55:00,Local
1379138,Manchester,2005-02-18,9:18:00,Interstate
1379139,Manchester,2005-02-20,0:39:00,State
1379140,Bozrah,2005-02-24,23:07:00,State
1379141,Thomaston,2005-02-27,17:23:00,State
1379142,Bridgeport,2005-02-27,17:59:00,State
1379143,Hamden,2005-02-04,21:07:00,State
1379144,Guilford,2005-02-13,20:36:00,Local
1379145,Danbury,2005-02-26,0:36:00,State
1379146,Orange,2005-03-02,3:51:00,Interstate
1379147,Waterbury,2005-03-04,23:59:00,Local
1379148,Bridgeport,2005-03-05,18:21:00,Local
1379149,Stamford,2005-03-06,2:50:00,Interstate
1379150,East Hampton,2005-03-11,23:38:00,Local
1379151,New Milford,2005-03-19,0:09:00,USRoute
1379152,Seymour,2005-03-19,1:48:00,Local
1379153,Stamford,2005-03-19,2:13:00,Interstate
1379154,New Haven,2005-03-20,16:30:00,Local
1379155,Norwalk,2005-03-24,1:02:00,Interstate
1379156,Montville,2005-03-25,2:01:00,State
1379157,Greenwich,2005-03-25,12:24:00,Local
1379158,West Haven,2005-03-28,12:57:00,State
1379159,Andover,2005-03-31,14:14:00,Local
1379160,Simsbury,2005-03-26,0:20:00,Local
1379161,Harwinton,2005-03-27,3:08:00,Local
1379162,Waterford,2005-04-01,21:41:00,Local
1379163,Shelton,2005-04-04,7:32:00,Local
1379164,Bridgeport,2005-04-05,20:53:00,Local
1379165,Fairfield,2005-04-06,13:40:00,Interstate
1379166,Bridgeport,2005-04-06,19:20:00,State
1379167,Windham,2005-04-07,4:19:00,Local
1379168,Haddam,2005-04-07,14:36:00,State
1379169,Southington,2005-04-08,1:29:00,Local
1379170,Windsor,2005-04-15,21:28:00,State
1379171,Hartford,2005-04-16,16:39:00,State
1379172,Canaan,2005-04-14,11:22:00,USRoute
1379173,Middletown,2005-04-17,15:33:00,State
1379174,Bristol,2005-04-21,21:35:00,Local
1379175,New Hartford,2005-04-22,14:46:00,USRoute
1379176,Plainville,2005-04-20,20:05:00,State
1379177,Willington,2005-04-27,11:16:00,State
1379178,Hartford,2005-04-28,12:33:00,Local
1379179,Milford,2005-04-29,9:15:00,Interstate
1379180,Morris,2005-05-01,3:30:00,State
1379181,Shelton,2005-05-02,14:20:00,Local
1379182,Milford,2005-05-04,19:43:00,Local
1379183,Hartford,2005-05-06,1:17:00,Local
1379184,Griswold,2005-05-07,16:46:00,State
1379185,East Windsor,2005-05-12,16:19:00,Local
1379186,Tolland,2005-05-13,13:49:00,State
1379187,Woodstock,2005-05-15,14:30:00,State
1379188,Milford,2005-05-17,13:10:00,Local
1379189,Milford,2005-05-22,18:48:00,State
1379190,New Haven,2005-05-23,18:02:00,Local
1379191,Derby,2005-05-27,11:05:00,State
1379192,Woodbridge,2005-04-10,13:45:00,State
1379193,East Hartford,2005-04-29,7:39:00,State
1379194,Newington,2005-05-25,5:57:00,State
1379195,Bridgeport,2005-05-27,14:04:00,State
1379196,Norwalk,2005-05-29,15:43:00,Local
1379197,New Haven,2005-05-29,18:14:00,Local
1379198,Wallingford,2005-05-29,18:39:00,Local
1379199,Haddam,2005-05-30,14:58:00,State
1379200,Hamden,2005-05-01,9:57:00,State
1379201,Hartford,2005-06-01,12:50:00,Local
1379202,Montville,2005-06-03,15:45:00,Local
1379203,Stratford,2005-06-06,7:57:00,Local
1379204,Portland,2005-06-08,17:48:00,State
1379205,Salem,2005-06-10,19:00:00,Local
1379206,Wallingford,2005-06-11,20:27:00,Interstate
1379207,Middlebury,2005-06-17,11:12:00,Local
1379208,Greenwich,2005-06-19,3:52:00,Local
1379209,New Haven,2005-06-18,23:33:00,State
1379210,New Haven,2005-06-19,20:51:00,Local
1379211,Southbury,2005-06-20,3:40:00,Interstate
1379212,Fairfield,2005-06-20,19:53:00,Interstate
1379213,Trumbull,2005-06-20,22:59:00,Local
1379214,Torrington,2005-06-26,4:14:00,Local
1379215,Stratford,2005-06-26,13:34:00,State
1379216,Trumbull,2005-06-26,21:19:00,State
1379217,New Haven,2005-06-30,9:49:00,Local
1379218,Thompson,2005-06-30,23:26:00,Local
1379219,West Hartford,2005-06-14,9:45:00,Local
1379220,Haddam,2005-07-02,15:22:00,State
1379221,Middlefield,2005-07-02,2:47:00,Local
1379222,Hamden,2005-07-05,23:44:00,Local
1379223,Fairfield,2005-07-06,3:44:00,USRoute
1379224,Simsbury,2005-07-08,8:38:00,State
1379225,Chester,2005-07-10,1:40:00,State
1379226,New Haven,2005-07-05,21:42:00,Local
1379227,Ridgefield,2005-07-12,15:24:00,USRoute
1379228,East Hartford,2005-07-14,17:54:00,State
1379229,Watertown,2005-07-14,20:52:00,Local
1379230,East Hartford,2005-07-15,14:23:00,State
1379231,East Hartford,2005-07-15,23:26:00,USRoute
1379232,East Haven,2005-07-16,10:28:00,State
1379233,Mansfield,2005-07-18,13:49:00,Local
1379234,Guilford,2005-07-19,3:07:00,Local
1379235,Southbury,2005-07-20,5:32:00,Interstate
1379236,Brookfield,2005-07-21,19:04:00,Local
1379237,Groton,2005-07-23,9:32:00,Interstate
1379238,Washington,2005-07-23,14:07:00,State
1379239,Hebron,2005-07-24,3:05:00,State
1379240,Torrington,2005-07-24,1:57:00,USRoute
1379241,Seymour,2005-07-25,0:17:00,State
1379242,Wallingford,2005-07-25,10:23:00,State
1379243,Windham,2005-07-26,18:43:00,State
1379244,Stamford,2005-07-26,21:28:00,State
1379245,Goshen,2005-07-27,7:05:00,State
1379246,East Granby,2005-07-27,21:30:00,State
1379247,Meriden,2005-07-28,8:52:00,Local
1379248,Avon,2005-07-29,7:38:00,USRoute
1379249,Bethany,2005-08-01,7:32:00,State
1379250,Groton,2005-08-03,16:46:00,State
1379251,Norwalk,2005-08-05,10:47:00,USRoute
1379252,Bolton,2005-08-05,12:14:00,USRoute
1379253,Coventry,2005-08-05,21:50:00,USRoute
1379254,Newington,2005-07-24,20:31:00,Local
1379255,Barkhamsted,2005-08-07,12:52:00,USRoute
1379256,Guilford,2005-08-07,23:53:00,State
1379257,New Haven,2005-07-26,16:40:00,State
1379258,Ashford,2005-08-06,16:32:00,State
1379259,Bolton,2005-08-14,10:38:00,State
1379260,Preston,2005-08-16,20:59:00,State
1379261,Middletown,2005-08-18,15:49:00,Interstate
1379262,Watertown,2005-08-19,1:00:00,Local
1379263,New Haven,2005-08-19,21:30:00,Local
1379264,New Haven,2005-08-24,2:37:00,Local
1379265,Stamford,2005-08-26,7:18:00,USRoute
1379266,North Canaan,2005-08-27,2:05:00,Local
1379267,Westbrook,2005-08-28,13:22:00,USRoute
1379268,Greenwich,2005-09-02,0:43:00,Local
1379269,Wallingford,2005-09-02,1:06:00,Local
1379270,New Haven,2005-09-05,4:02:00,USRoute
1379271,Lyme,2005-09-05,18:35:00,Local
1379272,Salem,2005-09-07,7:29:00,State
1379273,Haddam,2005-09-08,23:04:00,State
1379274,Barkhamsted,2005-09-12,7:55:00,USRoute
1379275,Windsor Locks,2005-09-13,17:38:00,State
1379276,Windham,2005-09-15,23:53:00,Local
1379277,Windsor,2005-09-16,16:07:00,Interstate
1379278,New Hartford,2005-09-16,13:47:00,State
1379279,Bristol,2005-09-16,22:31:00,Local
1379280,Orange,2005-09-18,21:36:00,Interstate
1379281,New Hartford,2005-09-19,14:29:00,USRoute
1379282,Coventry,2005-09-22,17:43:00,State
1379283,Brookfield,2005-09-22,20:12:00,USRoute
1379284,Cromwell,2005-09-23,20:18:00,State
1379285,Burlington,2005-09-16,13:38:00,State
1379286,Middletown,2005-09-25,2:26:00,Local
1379287,Fairfield,2005-09-23,14:55:00,USRoute
1379288,Bolton,2005-09-27,17:34:00,Interstate
1379289,Waterford,2005-09-28,7:42:00,Local
1379290,Windham,2005-09-23,18:53:00,Local
1379291,Bristol,2005-09-29,19:11:00,USRoute
1379292,Fairfield,2005-09-28,17:32:00,Interstate
1379293,Danbury,2005-09-30,20:05:00,State
1379294,Canterbury,2005-10-01,4:23:00,Local
1379295,Windsor Locks,2005-10-05,1:00:00,Interstate
1379296,Meriden,2005-10-05,1:17:00,Local
1379297,Tolland,2005-10-05,7:13:00,State
1379298,Enfield,2005-08-30,11:44:00,Local
1379299,Salem,2005-07-17,15:56:00,State
1379300,Southington,2005-10-06,20:18:00,Interstate
1379301,Norwalk,2005-10-07,6:33:00,Local
1379302,Chaplin,2005-10-07,22:14:00,USRoute
1379303,Brooklyn,2005-10-09,1:34:00,USRoute
1379304,New Britain,2005-10-10,9:25:00,Interstate
1379305,Meriden,2005-10-11,2:45:00,Interstate
1379306,West Haven,2005-10-15,2:07:00,Interstate
1379307,Branford,2005-10-16,17:25:00,USRoute
1379308,Greenwich,2005-10-19,20:49:00,USRoute
1379310,Glastonbury,2005-10-21,18:48:00,State
1379311,Cheshire,2005-10-21,15:23:00,Local
1379312,North Haven,2005-10-23,3:11:00,Interstate
1379313,New Canaan,2005-10-26,14:16:00,State
1379314,Norwalk,2005-10-30,1:36:00,USRoute
1379315,Mansfield,2005-10-30,19:39:00,State
1379316,Waterford,2005-10-03,20:16:00,State
1379317,Manchester,2005-10-11,12:55:00,Local
1379318,Ellington,2005-10-13,13:52:00,State
1379319,Voluntown,2005-10-20,1:07:00,Local
1379320,West Haven,2005-09-22,22:21:00,Local
1379321,Stafford,2005-06-16,23:48:00,State
1379322,Meriden,2005-10-24,7:48:00,State
1379323,Hebron,2005-11-02,17:50:00,State
1379324,New Milford,2005-11-03,23:37:00,Local
1379325,Southington,2005-11-04,3:54:00,Interstate
1379326,Wallingford,2005-11-04,19:05:00,USRoute
1379327,Marlborough,2005-11-05,17:01:00,Local
1379328,Naugatuck,2005-11-05,23:43:00,Local
1379329,Simsbury,2005-11-11,11:41:00,Local
1379330,Middlefield,2005-11-14,12:10:00,Local
1379331,Derby,2005-11-09,13:06:00,State
1379332,Middletown,2005-11-15,11:05:00,Local
1379333,Danbury,2005-11-17,19:25:00,Local
1379334,Madison,2005-11-18,21:48:00,Local
1379335,Greenwich,2005-11-21,23:47:00,Interstate
1379336,Hartford,2005-11-22,2:00:00,Interstate
1379337,Milford,2005-11-23,1:53:00,Interstate
1379338,East Haven,2005-11-23,2:40:00,Local
1379339,Groton,2005-11-23,18:04:00,State
1379340,Preston,2005-11-27,19:56:00,State
1379341,Willington,2005-11-30,23:23:00,USRoute
1379342,Thompson,2005-06-10,6:37:00,State
1379343,Hartford,2005-09-30,23:19:00,Local
1379344,Waterbury,2005-12-01,0:03:00,Local
1379345,Bridgeport,2005-12-02,22:15:00,Local
1379346,Bridgeport,2005-12-03,23:42:00,Local
1379347,East Hampton,2005-12-07,18:24:00,State
1379348,Stafford,2005-12-08,14:45:00,State
1379349,Wallingford,2005-12-08,17:03:00,State
1379350,Salem,2005-12-09,12:06:00,State
1379351,Barkhamsted,2005-12-10,12:47:00,State
1379352,Middletown,2005-12-12,1:22:00,Interstate
1379353,Derby,2005-12-14,8:50:00,State
1379354,Windsor Locks,2005-12-16,7:05:00,State
1379355,Middlebury,2005-12-15,20:30:00,Interstate
1379356,Avon,2005-12-22,7:09:00,USRoute
1379357,Stamford,2005-12-23,23:51:00,State
1379358,Killingly,2005-12-20,18:14:00,State
1379359,Hartford,2005-12-24,2:44:00,Local
1379360,Greenwich,2005-12-24,7:29:00,Local
1379361,Manchester,2005-12-25,2:25:00,State
1379362,Wallingford,2005-12-26,0:53:00,State
1379363,Fairfield,2005-12-27,23:58:00,State
1379364,Stamford,2005-12-20,14:58:00,Local
1379365,New Britain,2005-12-26,12:44:00,State
1379366,Lisbon,2005-12-21,12:53:00,State
1379367,Groton,2005-08-20,0:29:00,State
1379368,Wilton,2005-05-08,20:40:00,USRoute
1379369,Farmington,2005-05-25,12:07:00,Interstate
1379370,Cheshire,2005-05-25,19:50:00,Interstate
1379371,Middletown,2005-04-19,20:34:00,State
1458635,Sterling,2006-01-07,14:16:00,State
1458636,Bozrah,2006-01-10,19:39:00,State
1458637,Bridgeport,2006-01-11,14:45:00,Local
1458638,West Hartford,2006-01-12,18:29:00,Local
1458639,Naugatuck,2006-01-12,19:30:00,Local
1458640,Marlborough,2006-01-14,18:00:00,State
1458641,Canton,2006-01-17,8:49:00,State
1458642,East Haven,2006-01-18,5:44:00,State
1458643,Middletown,2006-01-18,23:00:00,State
1458644,Waterbury,2006-01-22,0:17:00,Local
1458645,Coventry,2006-01-23,10:17:00,USRoute
1458646,Hartford,2006-01-23,10:37:00,Interstate
1458647,Middletown,2006-01-23,11:21:00,Interstate
1458648,New Britain,2006-01-24,14:44:00,Local
1458649,Wallingford,2006-01-28,16:30:00,USRoute
1458650,Mansfield,2006-02-02,1:03:00,Local
1458651,Stratford,2006-02-03,0:38:00,State
1458652,Wallingford,2006-02-03,17:43:00,State
1458653,Waterbury,2006-02-04,0:05:00,Local
1458654,Guilford,2006-02-08,9:32:00,Interstate
1458655,Colchester,2006-02-09,19:39:00,State
1458656,Norwalk,2006-02-11,3:22:00,State
1458657,Greenwich,2006-02-11,15:11:00,State
1458658,Plainfield,2006-02-14,0:25:00,State
1458659,Sharon,2006-02-15,14:24:00,USRoute
1458660,Waterford,2006-02-18,3:22:00,Interstate
1458661,Salem,2006-02-21,11:28:00,State
1458662,Bristol,2006-02-23,1:29:00,USRoute
1458663,Hartford,2006-02-25,22:15:00,Local
1458664,North Haven,2006-02-26,2:18:00,State
1458665,Manchester,2006-02-27,15:19:00,Local
1458666,Southington,2006-02-27,17:36:00,Local
1458667,Winchester,2006-03-05,19:35:00,USRoute
1458668,Hartford,2006-03-05,21:33:00,Local
1458669,Middlefield,2006-03-06,14:41:00,State
1458670,New Britain,2006-03-06,17:05:00,Local
1458671,Oxford,2006-03-07,17:46:00,State
1458672,Hartford,2006-03-11,15:38:00,Local
1458673,Bristol,2006-03-13,6:06:00,Local
1458674,Danbury,2006-03-17,1:21:00,Interstate
1458675,Watertown,2006-03-18,1:59:00,State
1458676,Plainville,2006-03-22,20:26:00,State
1458677,Bridgeport,2006-03-23,9:27:00,Local
1458678,Rocky Hill,2006-03-23,16:47:00,State
1458679,Prospect,2006-03-24,1:02:00,Local
1458680,East Haven,2006-03-23,19:38:00,Local
1458681,Trumbull,2006-03-24,22:49:00,Local
1458682,West Hartford,2006-03-26,1:47:00,Local
1458683,Greenwich,2006-03-26,6:14:00,Interstate
1458684,Tolland,2006-03-28,22:00:00,Interstate
1458685,Weston,2006-03-30,4:14:00,State
1458686,Chaplin,2006-04-01,2:32:00,State
1458687,Milford,2006-04-01,2:11:00,USRoute
1458688,Clinton,2006-04-01,23:42:00,Local
1458689,Cromwell,2006-04-04,9:41:00,State
1458690,Watertown,2006-04-05,8:33:00,State
1458691,Waterbury,2006-04-02,4:16:00,Local
1458692,Trumbull,2006-04-09,1:27:00,State
1458693,Orange,2006-04-09,19:50:00,State
1458694,Waterbury,2006-04-10,12:01:00,Local
1458695,New Haven,2006-04-10,20:10:00,State
1458696,Manchester,2006-04-11,21:12:00,Interstate
1458697,Hamden,2006-04-11,23:20:00,Local
1458698,Norwich,2006-04-13,18:31:00,Interstate
1458699,Norwalk,2006-04-14,14:34:00,State
1458700,Bridgeport,2006-04-15,23:43:00,State
1458701,Montville,2006-04-16,0:09:00,State
1458702,Harwinton,2006-04-16,2:17:00,State
1458703,New Haven,2006-04-16,2:53:00,State
1458704,Greenwich,2006-04-16,4:10:00,Interstate
1458705,West Hartford,2006-04-17,1:00:00,Interstate
1458706,Middlebury,2006-04-17,1:38:00,Interstate
1458707,Newtown,2006-04-16,23:09:00,USRoute
1458708,Granby,2006-04-08,22:07:00,State
1458709,Newtown,2006-04-18,11:03:00,Interstate
1458710,Monroe,2006-04-18,12:02:00,State
1458711,Hartford,2006-04-19,0:51:00,Local
1458712,Suffield,2006-04-20,6:51:00,State
1458713,Orange,2006-04-20,8:26:00,State
1458714,New Haven,2006-04-22,0:59:00,State
1458715,Redding,2006-04-22,3:10:00,Local
1458716,Westport,2006-04-23,7:29:00,State
1458717,Stonington,2006-01-27,6:46:00,Interstate
1458718,Manchester,2006-02-03,14:28:00,State
1458719,Fairfield,2006-02-07,14:32:00,State
1458720,Bristol,2006-04-25,14:00:00,USRoute
1458721,New Haven,2006-02-16,20:37:00,State
1458722,Windsor,2006-01-12,9:39:00,State
1458723,East Hartford,2006-02-14,17:30:00,Interstate
1458724,Enfield,2006-04-20,21:53:00,State
1458725,East Haven,2006-04-26,13:42:00,Local
1458726,Sterling,2006-04-30,0:16:00,Local
1458727,Meriden,2006-03-15,20:38:00,Local
1458728,Haddam,2006-04-29,0:13:00,State
1458729,Rocky Hill,2006-05-01,13:22:00,State
1458730,Sterling,2006-05-02,11:09:00,State
1458731,Watertown,2006-05-04,20:06:00,USRoute
1458732,North Haven,2006-05-06,22:49:00,Interstate
1458733,Westport,2006-05-11,5:20:00,State
1458734,Ashford,2006-05-12,10:02:00,State
1458735,East Lyme,2006-05-14,21:02:00,State
1458736,Fairfield,2006-05-15,3:52:00,Interstate
1458737,North Haven,2006-05-17,20:23:00,USRoute
1458738,West Haven,2006-05-18,10:30:00,State
1458739,Ansonia,2006-05-23,19:20:00,Local
1458740,Danbury,2006-05-26,18:29:00,Local
1458741,West Hartford,2006-05-26,11:53:00,Interstate
1458742,Berlin,2006-05-27,3:28:00,State
1458743,Oxford,2006-05-27,23:22:00,State
1458744,Bloomfield,2006-05-28,5:42:00,State
1458745,East Haddam,2006-05-28,16:53:00,State
1458746,Fairfield,2006-05-07,4:46:00,Interstate
1458747,Montville,2006-05-16,14:18:00,Local
1458748,Hartland,2006-05-28,19:27:00,State
1458749,Hartford,2006-05-29,0:40:00,Local
1458750,Groton,2006-05-30,15:49:00,State
1458751,Ledyard,2006-05-30,12:24:00,Local
1458752,New Haven,2006-05-13,22:58:00,Local
1458753,Montville,2006-05-28,15:21:00,State
1458754,North Stonington,2006-06-01,13:35:00,Interstate
1458755,Hartland,2006-06-03,21:27:00,State
1458756,Shelton,2006-06-04,3:16:00,State
1458757,Ansonia,2006-06-06,1:06:00,State
1458758,Haddam,2006-06-07,12:45:00,State
1458759,New Britain,2006-06-09,19:50:00,Local
1458760,Greenwich,2006-06-12,6:32:00,State
1458761,Windsor,2006-06-12,19:36:00,Local
1458762,Granby,2006-06-13,7:47:00,State
1458763,Ellington,2006-06-13,14:45:00,State
1458764,Chester,2006-06-13,19:18:00,Local
1458765,Wallingford,2006-06-15,1:39:00,Local
1458766,Orange,2006-06-15,17:31:00,Local
1458767,Wethersfield,2006-06-15,22:51:00,State
1458768,Waterbury,2006-06-17,0:16:00,Local
1458769,Enfield,2006-06-18,2:42:00,Local
1458770,Oxford,2006-06-19,9:06:00,State
1458771,Norwich,2006-06-19,21:07:00,State
1458772,Old Lyme,2006-06-21,23:46:00,Local
1458773,East Windsor,2006-06-25,22:04:00,State
1458774,Wallingford,2006-06-29,4:19:00,Interstate
1458775,Windham,2006-06-29,21:22:00,State
1458776,Woodbury,2006-07-01,3:15:00,Local
1458777,Torrington,2006-07-01,23:32:00,Local
1458778,Brookfield,2006-07-02,14:32:00,State
1458779,Stamford,2006-07-02,20:27:00,Interstate
1458780,Stratford,2006-07-03,20:14:00,State
1458781,North Stonington,2006-07-04,14:29:00,Interstate
1458782,Manchester,2006-05-31,20:56:00,State
1458783,West Hartford,2006-06-26,13:23:00,Local
1458784,Waterford,2006-07-04,8:11:00,Local
1458785,New Britain,2006-07-07,15:30:00,State
1458786,Burlington,2006-07-07,16:42:00,State
1458787,Enfield,2006-07-08,2:17:00,Local
1458788,Groton,2006-07-10,10:01:00,State
1458789,Colchester,2006-07-10,16:59:00,State
1458790,South Windsor,2006-07-10,21:04:00,Interstate
1458791,Killingly,2006-07-11,7:21:00,State
1458792,Griswold,2006-07-11,14:51:00,Interstate
1458793,Thompson,2006-07-13,18:15:00,State
1458794,North Haven,2006-07-14,19:42:00,Interstate
1458795,Norwich,2006-07-14,16:29:00,State
1458796,Waterbury,2006-07-14,20:26:00,Local
1458797,Bridgeport,2006-07-14,22:02:00,Local
1458798,Stonington,2006-07-15,1:55:00,Interstate
1458799,Watertown,2006-07-16,13:54:00,Local
1458800,Bethany,2006-07-21,13:02:00,State
1458801,Waterbury,2006-07-21,21:51:00,State
1458802,Franklin,2006-07-25,13:54:00,State
1458803,Burlington,2006-07-25,18:46:00,State
1458804,Montville,2006-07-14,10:08:00,Interstate
1458805,Middlebury,2006-07-18,3:04:00,Local
1458806,Farmington,2006-07-25,20:58:00,State
1458807,Marlborough,2006-06-03,23:41:00,State
1458808,Bridgeport,2006-06-09,11:00:00,Local
1458809,Haddam,2006-07-22,8:48:00,Local
